geoid,State,age,season,MMWR Year/Week,Deaths from influenza
State,Connecticut,All,2017-18,201817,0
Region,NA,All,2017-18,201811,27
State,Missouri,All,2017-18,201829,0
State,Alaska,All,2017-18,201829,0
State,Colorado,All,2017-18,201819,0
State,Alabama,All,2017-18,201811,0
State,New Jersey,All,2017-18,201837,0
State,New Mexico,All,2017-18,201838,0
State,Maryland,All,2017-18,201829,0
State,Nevada,All,2017-18,201831,0
State,Delaware,All,2017-18,201835,0
State,Texas,All,2017-18,201801,0
Region,NA,All,2017-18,201810,58
State,Connecticut,All,2017-18,201816,0
State,North Dakota,All,2017-18,201838,0
State,Alabama,All,2017-18,201824,0
State,New Mexico,All,2017-18,201808,0
State,Georgia,All,2017-18,201836,0
Region,NA,All,2017-18,201824,1
State,Alaska,All,2017-18,201835,0
State,Oklahoma,All,2017-18,201824,0
State,Arkansas,All,2017-18,201814,0
State,West Virginia,All,2017-18,201810,0
State,Georgia,All,2017-18,201808,0
Region,NA,All,2017-18,201828,0
State,New York,All,2017-18,201827,0
State,Minnesota,All,2017-18,201804,0
State,Michigan,All,2017-18,201820,0
State,Iowa,All,2017-18,201836,0
State,Arkansas,All,2017-18,201823,0
State,Maryland,All,2017-18,201827,0
State,District of Columbia,All,2017-18,201817,0
State,Hawaii,All,2017-18,201826,0
State,Nebraska,All,2017-18,201828,0
Region,NA,All,2017-18,201816,8
State,California,All,2017-18,201809,0
State,Florida,All,2017-18,201811,0
State,South Carolina,All,2017-18,201825,0
State,Alaska,All,2017-18,201834,0
State,Tennessee,All,2017-18,201824,0
State,Virginia,All,2017-18,201816,0
State,District of Columbia,All,2017-18,201828,0
State,New Mexico,All,2017-18,201831,0
State,District of Columbia,All,2017-18,201815,0
State,Oklahoma,All,2017-18,201833,0
State,South Carolina,All,2017-18,201815,0
State,Pennsylvania,All,2017-18,201834,0
State,Utah,All,2017-18,201832,0
State,New York City,All,2017-18,201834,0
State,Mississippi,All,2017-18,201823,0
State,Nevada,All,2017-18,201838,0
State,Maryland,All,2017-18,201809,0
State,District of Columbia,All,2017-18,201818,0
State,South Carolina,All,2017-18,201801,0
State,Alabama,All,2017-18,201837,0
State,Connecticut,All,2017-18,201836,0
State,Pennsylvania,All,2017-18,201801,0
Region,NA,All,2017-18,201804,197
State,Michigan,All,2017-18,201827,0
State,Oklahoma,All,2017-18,201820,0
State,Georgia,All,2017-18,201839,0
State,Alaska,All,2017-18,201819,0
State,Oklahoma,All,2017-18,201810,0
State,Michigan,All,2017-18,201802,0
State,Montana,All,2017-18,201837,0
State,Utah,All,2017-18,201839,0
State,Ohio,All,2017-18,201808,0
Region,NA,All,2017-18,201826,1
State,Tennessee,All,2017-18,201838,0
State,Tennessee,All,2017-18,201835,0
State,Pennsylvania,All,2017-18,201829,0
Region,NA,All,2017-18,201804,48
State,New Jersey,All,2017-18,201805,0
State,Louisiana,All,2017-18,201837,0
State,Michigan,All,2017-18,201810,0
State,Georgia,All,2017-18,201829,0
State,Michigan,All,2017-18,201834,0
State,Michigan,All,2017-18,201813,0
State,New Mexico,All,2017-18,201826,0
State,Mississippi,All,2017-18,201820,0
Region,NA,All,2017-18,201832,1
State,Arizona,All,2017-18,201812,0
Region,NA,All,2017-18,201827,3
State,Minnesota,All,2017-18,201830,0
State,South Carolina,All,2017-18,201829,0
State,Missouri,All,2017-18,201827,0
State,North Dakota,All,2017-18,201831,0
Region,NA,All,2017-18,201813,30
State,New Jersey,All,2017-18,201830,0
State,District of Columbia,All,2017-18,201820,0
State,District of Columbia,All,2017-18,201811,0
State,District of Columbia,All,2017-18,201822,0
State,Massachusetts,All,2017-18,201838,0
State,Kansas,All,2017-18,201839,0
State,Mississippi,All,2017-18,201829,0
State,Georgia,All,2017-18,201821,0
State,Missouri,All,2017-18,201837,0
Region,NA,All,2017-18,201819,6
State,Kentucky,All,2017-18,201830,0
State,Minnesota,All,2017-18,201837,0
Region,NA,All,2017-18,201827,2
Region,NA,All,2017-18,201819,7
State,New Jersey,All,2017-18,201817,0
State,Iowa,All,2017-18,201818,0
State,Wisconsin,All,2017-18,201831,0
State,Nevada,All,2017-18,201821,0
State,Connecticut,All,2017-18,201822,0
State,Missouri,All,2017-18,201816,0
State,Missouri,All,2017-18,201821,0
Region,NA,All,2017-18,201815,6
State,Florida,All,2017-18,201820,0
State,New York City,All,2017-18,201820,0
State,Florida,All,2017-18,201837,0
State,District of Columbia,All,2017-18,201821,0
State,Oregon,All,2017-18,201825,0
State,South Carolina,All,2017-18,201813,0
State,New York,All,2017-18,201802,0
State,Tennessee,All,2017-18,201827,0
State,Oregon,All,2017-18,201813,0
Region,NA,All,2017-18,201815,27
State,Iowa,All,2017-18,201828,0
State,Vermont,All,2017-18,201838,0
State,Arkansas,All,2017-18,201821,0
State,South Dakota,All,2017-18,201839,0
State,New Jersey,All,2017-18,201808,0
State,Nevada,All,2017-18,201804,0
State,Tennessee,All,2017-18,201825,0
Region,NA,All,2017-18,201803,49
State,South Carolina,All,2017-18,201803,0
State,New Mexico,All,2017-18,201813,0
Region,NA,All,2017-18,201830,2
State,Arkansas,All,2017-18,201811,0
State,California,All,2017-18,201819,0
State,Delaware,All,2017-18,201833,0
State,Virginia,All,2017-18,201818,0
State,New York,All,2017-18,201801,0
State,Rhode Island,All,2017-18,201837,0
State,Utah,All,2017-18,201835,0
State,Tennessee,All,2017-18,201837,0
State,Louisiana,All,2017-18,201802,0
State,New Mexico,All,2017-18,201819,0
State,Louisiana,All,2017-18,201834,0
State,Washington,All,2017-18,201836,0
State,Wisconsin,All,2017-18,201804,0
State,Mississippi,All,2017-18,201813,0
State,Kentucky,All,2017-18,201837,0
State,Florida,All,2017-18,201807,0
State,Arkansas,All,2017-18,201803,0
State,Mississippi,All,2017-18,201835,0
State,Kentucky,All,2017-18,201808,0
State,New York,All,2017-18,201803,0
State,California,All,2017-18,201832,0
State,Kansas,All,2017-18,201834,0
State,Connecticut,All,2017-18,201831,0
State,New York City,All,2017-18,201832,0
State,Wisconsin,All,2017-18,201829,0
State,New York City,All,2017-18,201839,0
State,New Jersey,All,2017-18,201836,0
Region,NA,All,2017-18,201819,4
State,Virginia,All,2017-18,201807,0
State,Rhode Island,All,2017-18,201829,0
Region,NA,All,2017-18,201811,36
Region,NA,All,2017-18,201838,1
State,Maine,All,2017-18,201832,0
State,Alaska,All,2017-18,201827,0
State,Utah,All,2017-18,201815,0
State,Louisiana,All,2017-18,201825,0
Region,NA,All,2017-18,201834,0
State,Ohio,All,2017-18,201816,0
State,Arkansas,All,2017-18,201805,0
Region,NA,All,2017-18,201805,33
State,Arkansas,All,2017-18,201830,0
State,Tennessee,All,2017-18,201836,0
State,Kentucky,All,2017-18,201819,0
State,New York City,All,2017-18,201815,0
State,Wisconsin,All,2017-18,201838,0
State,Alabama,All,2017-18,201838,0
Region,NA,All,2017-18,201809,20
State,New Mexico,All,2017-18,201832,0
State,Connecticut,All,2017-18,201834,0
State,Arizona,All,2017-18,201821,0
State,District of Columbia,All,2017-18,201830,0
State,Arizona,All,2017-18,201828,0
State,New Mexico,All,2017-18,201804,0
Region,NA,All,2017-18,201804,65
State,Kentucky,All,2017-18,201804,0
State,New Mexico,All,2017-18,201812,0
State,Illinois,All,2017-18,201838,0
State,Minnesota,All,2017-18,201836,0
State,Maryland,All,2017-18,201832,0
State,Utah,All,2017-18,201814,0
State,Hawaii,All,2017-18,201821,0
State,Maryland,All,2017-18,201837,0
Region,NA,All,2017-18,201836,0
State,Alabama,All,2017-18,201831,0
State,Georgia,All,2017-18,201826,0
State,New York City,All,2017-18,201805,0
State,Texas,All,2017-18,201816,0
State,Oregon,All,2017-18,201832,0
State,Alabama,All,2017-18,201816,0
State,Oregon,All,2017-18,201827,0
State,Oklahoma,All,2017-18,201823,0
Region,NA,All,2017-18,201809,61
State,New Mexico,All,2017-18,201827,0
Region,NA,All,2017-18,201839,0
State,Arkansas,All,2017-18,201820,0
State,Nebraska,All,2017-18,201839,0
Region,NA,All,2017-18,201829,1
State,New Jersey,All,2017-18,201834,0
State,New York City,All,2017-18,201836,0
Region,NA,All,2017-18,201830,1
State,Nevada,All,2017-18,201833,0
Region,NA,All,2017-18,201814,15
Region,NA,All,2017-18,201831,0
State,Washington,All,2017-18,201834,0
State,Georgia,All,2017-18,201825,0
Region,NA,All,2017-18,201828,0
State,Louisiana,All,2017-18,201827,0
State,Montana,All,2017-18,201833,0
State,West Virginia,All,2017-18,201837,0
State,Delaware,All,2017-18,201829,0
State,California,All,2017-18,201820,0
State,Iowa,All,2017-18,201835,0
State,Minnesota,All,2017-18,201839,0
State,Missouri,All,2017-18,201839,0
State,Virginia,All,2017-18,201831,0
State,New Mexico,All,2017-18,201814,0
State,Virginia,All,2017-18,201829,0
State,Georgia,All,2017-18,201815,0
Region,NA,All,2017-18,201820,3
State,Colorado,All,2017-18,201828,0
State,Connecticut,All,2017-18,201819,0
State,Maine,All,2017-18,201834,0
Region,NA,All,2017-18,201809,51
State,Virginia,All,2017-18,201820,0
State,Missouri,All,2017-18,201820,0
State,Missouri,All,2017-18,201833,0
Region,NA,All,2017-18,201817,3
State,West Virginia,All,2017-18,201807,0
Region,NA,All,2017-18,201811,65
State,Minnesota,All,2017-18,201833,0
State,New York,All,2017-18,201807,0
State,New Jersey,All,2017-18,201809,0
State,New Mexico,All,2017-18,201839,0
State,Arkansas,All,2017-18,201822,0
State,Alabama,All,2017-18,201803,0
State,Wisconsin,All,2017-18,201821,0
State,Louisiana,All,2017-18,201832,0
State,South Carolina,All,2017-18,201802,0
State,West Virginia,All,2017-18,201824,0
State,Kentucky,All,2017-18,201826,0
Region,NA,All,2017-18,201820,2
State,New Mexico,All,2017-18,201825,0
State,Alabama,All,2017-18,201823,0
State,Texas,All,2017-18,201820,0
State,Michigan,All,2017-18,201821,0
State,California,All,2017-18,201811,0
State,California,All,2017-18,201838,0
State,New York,All,2017-18,201833,0
State,Wisconsin,All,2017-18,201830,0
State,West Virginia,All,2017-18,201816,0
Region,NA,All,2017-18,201810,32
State,Alabama,All,2017-18,201805,0
State,Oklahoma,All,2017-18,201830,0
State,Missouri,All,2017-18,201803,0
State,Alabama,All,2017-18,201822,0
State,Oklahoma,All,2017-18,201805,0
State,Rhode Island,All,2017-18,201831,0
State,Arizona,All,2017-18,201837,0
State,Oregon,All,2017-18,201804,0
Region,NA,All,2017-18,201828,1
State,South Carolina,All,2017-18,201818,0
State,Illinois,All,2017-18,201830,0
State,Washington,All,2017-18,201826,0
State,Iowa,All,2017-18,201838,0
Region,NA,All,2017-18,201809,85
State,Iowa,All,2017-18,201830,0
Region,NA,All,2017-18,201834,0
State,Wisconsin,All,2017-18,201824,0
State,West Virginia,All,2017-18,201815,0
State,Rhode Island,All,2017-18,201830,0
State,New Jersey,All,2017-18,201824,0
State,Alabama,All,2017-18,201833,0
State,Michigan,All,2017-18,201824,0
State,Wisconsin,All,2017-18,201820,0
State,District of Columbia,All,2017-18,201829,0
State,Alabama,All,2017-18,201813,0
State,Connecticut,All,2017-18,201833,0
State,Louisiana,All,2017-18,201836,0
State,Oregon,All,2017-18,201826,0
State,West Virginia,All,2017-18,201839,0
State,Missouri,All,2017-18,201805,0
State,South Dakota,All,2017-18,201825,0
State,New York,All,2017-18,201824,0
State,Alabama,All,2017-18,201819,0
State,Michigan,All,2017-18,201833,0
State,Illinois,All,2017-18,201812,0
State,Alabama,All,2017-18,201801,0
State,Pennsylvania,All,2017-18,201830,0
State,Tennessee,All,2017-18,201834,0
State,North Carolina,All,2017-18,201839,0
State,Kentucky,All,2017-18,201839,0
State,Louisiana,All,2017-18,201803,0
State,Wisconsin,All,2017-18,201834,0
State,New York,All,2017-18,201816,0
State,Minnesota,All,2017-18,201838,0
State,New Mexico,All,2017-18,201821,0
Region,NA,All,2017-18,201805,183
State,Kentucky,All,2017-18,201802,0
Region,NA,All,2017-18,201819,2
State,Arkansas,All,2017-18,201801,0
State,Florida,All,2017-18,201816,0
State,Kansas,All,2017-18,201835,0
State,Iowa,All,2017-18,201833,0
Region,NA,All,2017-18,201802,92
State,New Jersey,All,2017-18,201816,0
State,New Jersey,All,2017-18,201812,0
State,Missouri,All,2017-18,201828,0
State,Idaho,All,2017-18,201830,0
Region,NA,All,2017-18,201805,98
State,Arizona,All,2017-18,201826,0
State,Missouri,All,2017-18,201804,0
State,Alabama,All,2017-18,201820,0
State,Massachusetts,All,2017-18,201814,0
State,Kansas,All,2017-18,201801,0
State,Arizona,All,2017-18,201834,0
State,Hawaii,All,2017-18,201802,0
State,West Virginia,All,2017-18,201823,0
State,Nebraska,All,2017-18,201837,0
State,Rhode Island,All,2017-18,201803,0
State,Illinois,All,2017-18,201823,0
State,Iowa,All,2017-18,201826,0
State,Kentucky,All,2017-18,201816,0
State,Iowa,All,2017-18,201829,0
State,Illinois,All,2017-18,201822,0
Region,NA,All,2017-18,201804,128
Region,NA,All,2017-18,201801,75
State,Illinois,All,2017-18,201839,0
Region,NA,All,2017-18,201831,0
State,Louisiana,All,2017-18,201833,0
Region,NA,All,2017-18,201822,3
Region,NA,All,2017-18,201801,27
State,Florida,All,2017-18,201818,0
State,Nevada,All,2017-18,201834,0
State,Missouri,All,2017-18,201811,0
State,Arizona,All,2017-18,201822,0
Region,NA,All,2017-18,201822,3
State,Tennessee,All,2017-18,201832,0
State,North Carolina,All,2017-18,201834,0
State,Ohio,All,2017-18,201833,0
State,South Carolina,All,2017-18,201833,0
State,Ohio,All,2017-18,201802,0
Region,NA,All,2017-18,201827,2
State,Oklahoma,All,2017-18,201803,0
State,Georgia,All,2017-18,201824,0
State,New Mexico,All,2017-18,201817,0
State,Louisiana,All,2017-18,201805,0
State,Florida,All,2017-18,201835,0
State,North Carolina,All,2017-18,201817,0
State,New York,All,2017-18,201809,0
Region,NA,All,2017-18,201819,0
State,Pennsylvania,All,2017-18,201824,0
State,New York,All,2017-18,201813,0
Region,NA,All,2017-18,201816,19
State,Maryland,All,2017-18,201838,0
State,Ohio,All,2017-18,201804,0
State,Alaska,All,2017-18,201832,0
State,Pennsylvania,All,2017-18,201820,0
State,New Jersey,All,2017-18,201828,0
Region,NA,All,2017-18,201816,24
State,Michigan,All,2017-18,201801,0
State,Kentucky,All,2017-18,201805,0
Region,NA,All,2017-18,201829,0
State,Pennsylvania,All,2017-18,201839,0
Region,NA,All,2017-18,201802,41
State,Rhode Island,All,2017-18,201832,0
State,Massachusetts,All,2017-18,201821,0
State,Pennsylvania,All,2017-18,201821,0
State,Florida,All,2017-18,201836,0
State,Massachusetts,All,2017-18,201839,0
Region,NA,All,2017-18,201833,0
State,Iowa,All,2017-18,201839,0
State,Washington,All,2017-18,201822,0
State,Pennsylvania,All,2017-18,201827,0
State,Louisiana,All,2017-18,201821,0
State,Delaware,All,2017-18,201839,0
State,Michigan,All,2017-18,201825,0
State,Pennsylvania,All,2017-18,201806,0
Region,NA,All,2017-18,201822,1
State,Georgia,All,2017-18,201814,0
State,Ohio,All,2018-19,201909,0
Region,NA,All,2018-19,201846,3
State,New York,All,2018-19,201846,0
National,NA,0-17 years,2018-19,201912,3
State,Georgia,All,2018-19,201848,0
State,Nebraska,All,2018-19,201907,0
State,Tennessee,All,2018-19,201907,0
State,New York,All,2018-19,201901,0
State,Illinois,All,2018-19,201910,0
State,Alabama,All,2018-19,201908,0
Region,NA,All,2018-19,201907,31
State,Washington,All,2018-19,201851,0
State,Massachusetts,All,2018-19,201902,0
Region,NA,All,2018-19,201905,49
State,Alaska,All,2018-19,201902,0
National,NA,18-64 years,2018-19,201912,56
Region,NA,All,2018-19,201904,37
State,New Jersey,All,2018-19,201848,0
Region,NA,All,2018-19,201903,24
Region,NA,All,2018-19,201844,0
State,South Carolina,All,2018-19,201910,0
Region,NA,All,2018-19,201852,3
State,North Dakota,All,2018-19,201911,0
State,Indiana,All,2018-19,201902,0
State,Mississippi,All,2018-19,201901,0
State,Georgia,All,2018-19,201906,0
State,Missouri,All,2018-19,201903,0
Region,NA,All,2018-19,201908,17
State,Florida,All,2018-19,201903,0
State,Michigan,All,2018-19,201907,0
State,District of Columbia,All,2018-19,201842,0
State,Arizona,All,2018-19,201840,0
State,North Dakota,All,2018-19,201910,0
Region,NA,All,2018-19,201909,47
State,District of Columbia,All,2018-19,201850,0
State,Oregon,All,2018-19,201847,0
Region,NA,All,2018-19,201902,31
State,New Mexico,All,2018-19,201904,0
State,North Dakota,All,2018-19,201912,0
State,Kansas,All,2018-19,201850,0
State,Arizona,All,2018-19,201848,0
State,California,All,2018-19,201844,0
Region,NA,All,2018-19,201905,24
State,Michigan,All,2018-19,201845,0
State,Connecticut,All,2018-19,201912,0
Region,NA,All,2018-19,201843,0
State,Maryland,All,2018-19,201844,0
Region,NA,All,2018-19,201902,24
State,Wyoming,All,2018-19,201842,0
State,Massachusetts,All,2018-19,201850,0
Region,NA,All,2018-19,201847,10
National,NA,18-64 years,2018-19,201910,123
State,Colorado,All,2018-19,201912,0
State,Florida,All,2018-19,201845,0
State,New Jersey,All,2018-19,201909,0
State,Texas,All,2018-19,201845,0
State,Wisconsin,All,2018-19,201850,0
Region,NA,All,2018-19,201905,20
State,New Jersey,All,2018-19,201844,0
National,NA,18-64 years,2018-19,201907,131
State,Kentucky,All,2018-19,201906,0
Region,NA,All,2018-19,201909,44
State,Arizona,All,2018-19,201844,0
State,Kentucky,All,2018-19,201902,0
National,NA,0-17 years,2018-19,201840,1
Region,NA,All,2018-19,201847,0
State,Rhode Island,All,2018-19,201841,0
State,Georgia,All,2018-19,201903,0
State,Arkansas,All,2018-19,201909,0
State,Indiana,All,2018-19,201906,0
National,NA,0-17 years,2018-19,201907,7
State,New Hampshire,All,2018-19,201844,0
State,Florida,All,2018-19,201851,0
State,Georgia,All,2018-19,201910,0
State,Montana,All,2018-19,201842,0
State,Kansas,All,2018-19,201903,0
State,Connecticut,All,2018-19,201840,0
State,Alaska,All,2018-19,201908,0
State,Tennessee,All,2018-19,201910,0
State,Oklahoma,All,2018-19,201849,0
State,North Carolina,All,2018-19,201911,0
State,Utah,All,2018-19,201844,0
Region,NA,All,2018-19,201905,40
State,New York,All,2018-19,201902,0
State,Missouri,All,2018-19,201912,0
State,Indiana,All,2018-19,201848,0
Region,NA,All,2018-19,201908,56
Region,NA,All,2018-19,201850,4
State,Maine,All,2018-19,201912,0
National,NA,0-17 years,2018-19,201851,2
Region,NA,All,2018-19,201840,3
State,Kansas,All,2018-19,201906,0
Region,NA,All,2018-19,201846,10
State,South Carolina,All,2018-19,201905,0
State,Texas,All,2018-19,201910,0
National,NA,65 years and older,2018-19,201908,261
State,District of Columbia,All,2018-19,201903,0
